INEX_LD-20120411	run0	<dbo:CyclingRace>	7
INEX_LD-20120412	run0	<dbo:CyclingRace>	5
INEX_LD-20120412	run0	<dbo:Sport>	1
INEX_LD-20120421	run0	<dbo:City>	3
INEX_LD-20120421	run0	<dbo:Town>	4
INEX_LD-20120422	run0	<dbo:NaturalPlace>	7
INEX_LD-20120431	run0	<dbo:Cyclist>	2
INEX_LD-20120432	run0	<dbo:CyclingRace>	3
INEX_LD-20120511	run0	<dbo:MusicalArtist>	7
INEX_LD-20120512	run0	<dbo:MusicalArtist>	1
INEX_LD-20120512	run0	<dbo:Group>	6
INEX_LD-20120521	run0	<dbo:MusicGenre>	6
INEX_LD-20120522	run0	<dbo:Software>	2
INEX_LD-20120522	run0	<dbo:ProgrammingLanguage>	1
INEX_LD-20120531	run0	<dbo:Convention>	7
INEX_LD-20120532	run0	<dbo:Organisation>	5
INEX_LD-2012301	run0	<dbo:NaturalPlace>	7
INEX_LD-2012303	run0	<dbo:Fungus>	4
INEX_LD-2012303	run0	<dbo:Disease>	3
INEX_LD-2012305	run0	<dbo:River>	7
INEX_LD-2012307	run0	<dbo:Politician>	7
INEX_LD-2012309	run0	<dbo:City>	4
INEX_LD-2012309	run0	<dbo:Island>	1
INEX_LD-2012309	run0	<dbo:Person>	1
INEX_LD-2012309	run0	<dbo:EthnicGroup>	1
INEX_LD-2012311	run0	<dbo:Album>	7
INEX_LD-2012313	run0	<dbo:Film>	6
INEX_LD-2012313	run0	<dbo:Person>	1
INEX_LD-2012315	run0	<dbo:City>	3
INEX_LD-2012315	run0	<dbo:Event>	3
INEX_LD-2012315	run0	<dbo:Country>	1
INEX_LD-2012317	run0	<dbo:WrittenWork>	4
INEX_LD-2012317	run0	<dbo:Writer>	2
INEX_LD-2012318	run0	<dbo:Film>	4
INEX_LD-2012318	run0	<dbo:Person>	3
INEX_LD-2012319	run0	<dbo:Book>	7
INEX_LD-2012321	run0	<dbo:City>	6
INEX_LD-2012321	run0	<dbo:Person>	1
INEX_LD-2012323	run0	<dbo:NaturalPlace>	2
INEX_LD-2012323	run0	<dbo:Island>	5
INEX_LD-2012325	run0	<dbo:Person>	7
INEX_LD-2012327	run0	<dbo:WrittenWork>	1
INEX_LD-2012327	run0	<dbo:Writer>	6
INEX_LD-2012329	run0	<dbo:Currency>	7
INEX_LD-2012331	run0	<dbo:River>	7
INEX_LD-2012333	run0	<dbo:PrimeMinister>	7
INEX_LD-2012335	run0	<dbo:Person>	7
INEX_LD-2012336	run0	<dbo:Island>	3
INEX_LD-2012336	run0	<dbo:Settlement>	4
INEX_LD-2012337	run0	<dbo:City>	5
INEX_LD-2012337	run0	<dbo:University>	1
INEX_LD-2012339	run0	<dbo:TopicalConcept>	3
INEX_LD-2012339	run0	<dbo:Politician>	4
INEX_LD-2012341	run0	<dbo:Person>	1
INEX_LD-2012341	run0	<dbo:Airport>	6
INEX_LD-2012343	run0	<dbo:WrittenWork>	5
INEX_LD-2012343	run0	<dbo:Poet>	2
INEX_LD-2012345	run0	<dbo:Governor>	7
INEX_LD-2012347	run0	<dbo:Place>	7
INEX_LD-2012349	run0	<dbo:HistoricBuilding>	4
INEX_LD-2012349	run0	<dbo:City>	3
INEX_LD-2012351	run0	<dbo:Food>	6
INEX_LD-2012353	run0	<dbo:Country>	7
INEX_LD-2012354	run0	<dbo:Guitarist>	7
INEX_LD-2012355	run0	<dbo:SoccerPlayer>	7
INEX_LD-2012357	run0	<dbo:Person>	7
INEX_LD-2012359	run0	<dbo:Non-ProfitOrganisation>	1
INEX_LD-2012359	run0	<dbo:Person>	6
INEX_LD-2012361	run0	<dbo:Artist>	7
INEX_LD-2012363	run0	<dbo:TennisPlayer>	7
INEX_LD-2012365	run0	<dbo:Scientist>	6
INEX_LD-2012367	run0	<dbo:Scientist>	7
INEX_LD-2012369	run0	<dbo:Airport>	7
INEX_LD-2012371	run0	<dbo:City>	2
INEX_LD-2012371	run0	<dbo:RailwayStation>	5
INEX_LD-2012372	run0	<dbo:MilitaryConflict>	5
INEX_LD-2012372	run0	<dbo:HistoricPlace>	2
INEX_LD-2012373	run0	<dbo:Bird>	7
INEX_LD-2012375	run0	<dbo:Animal>	7
INEX_LD-2012377	run0	<dbo:Event>	6
INEX_LD-2012379	run0	<dbo:Settlement>	7
INEX_LD-2012381	run0	<dbo:Film>	1
INEX_LD-2012381	run0	<dbo:Person>	5
INEX_LD-2012383	run0	<dbo:Person>	7
INEX_LD-2012385	run0	<dbo:Politician>	7
INEX_LD-2012387	run0	<dbo:River>	6
INEX_LD-2012389	run0	<dbo:NaturalPlace>	6
INEX_LD-2012390	run0	<dbo:BaseballPlayer>	7
INEX_XER-100	run0	<dbo:Software>	7
INEX_XER-106	run0	<dbo:GivenName>	1
INEX_XER-106	run0	<dbo:Noble>	5
INEX_XER-106	run0	<dbo:MilitaryPerson>	1
INEX_XER-108	run0	<dbo:City>	6
INEX_XER-109	run0	<dbo:City>	5
INEX_XER-109	run0	<dbo:AdministrativeRegion>	1
INEX_XER-110	run0	<dbo:Poet>	7
INEX_XER-113	run0	<dbo:FormulaOneRacer>	7
INEX_XER-114	run0	<dbo:Event>	6
INEX_XER-114	run0	<dbo:FormulaOneRacer>	1
INEX_XER-115	run0	<dbo:FormulaOneRacer>	1
INEX_XER-115	run0	<dbo:SportsEvent>	1
INEX_XER-115	run0	<dbo:FormulaOneTeam>	5
INEX_XER-116	run0	<dbo:Person>	5
INEX_XER-116	run0	<dbo:Award>	1
INEX_XER-117	run0	<dbo:MusicalArtist>	7
INEX_XER-118	run0	<dbo:Automobile>	7
INEX_XER-119	run0	<dbo:PopulatedPlace>	7
INEX_XER-121	run0	<dbo:President>	7
INEX_XER-122	run0	<dbo:Film>	6
INEX_XER-122	run0	<dbo:Award>	1
INEX_XER-123	run0	<dbo:SoccerTournament>	3
INEX_XER-123	run0	<dbo:SportsTeam>	4
INEX_XER-124	run0	<dbo:Publisher>	1
INEX_XER-124	run0	<dbo:Book>	5
INEX_XER-125	run0	<dbo:Country>	6
INEX_XER-126	run0	<dbo:Train>	2
INEX_XER-126	run0	<dbo:Company>	4
INEX_XER-127	run0	<dbo:Politician>	7
INEX_XER-128	run0	<dbo:Film>	2
INEX_XER-128	run0	<dbo:Actor>	5
INEX_XER-129	run0	<dbo:Book>	7
INEX_XER-130	run0	<dbo:Person>	4
INEX_XER-130	run0	<dbo:TelevisionShow>	2
INEX_XER-132	run0	<dbo:ClassicalMusicArtist>	4
INEX_XER-132	run0	<dbo:MusicGenre>	2
INEX_XER-133	run0	<dbo:Country>	7
INEX_XER-134	run0	<dbo:SportsEvent>	1
INEX_XER-134	run0	<dbo:Athlete>	6
INEX_XER-135	run0	<dbo:SportsTeam>	7
INEX_XER-136	run0	<dbo:BaseballPlayer>	7
INEX_XER-138	run0	<dbo:ProtectedArea>	5
INEX_XER-138	run0	<dbo:Park>	2
INEX_XER-139	run0	<dbo:Film>	6
INEX_XER-140	run0	<dbo:Airport>	7
INEX_XER-141	run0	<dbo:University>	7
INEX_XER-143	run0	<dbo:Settlement>	6
INEX_XER-144	run0	<dbo:ChessPlayer>	4
INEX_XER-144	run0	<dbo:SportsEvent>	3
INEX_XER-147	run0	<dbo:ChemicalSubstance>	6
INEX_XER-60	run0	<dbo:Ship>	2
INEX_XER-60	run0	<dbo:Olympics>	4
INEX_XER-62	run0	<dbo:Novel>	7
INEX_XER-63	run0	<dbo:WrittenWork>	7
INEX_XER-64	run0	<dbo:Novel>	5
INEX_XER-64	run0	<dbo:Comic>	1
INEX_XER-64	run0	<dbo:Writer>	1
INEX_XER-65	run0	<dbo:NaturalPlace>	2
INEX_XER-65	run0	<dbo:Person>	4
INEX_XER-67	run0	<dbo:AmusementParkAttraction>	7
INEX_XER-72	run0	<dbo:Film>	7
INEX_XER-73	run0	<dbo:Magazine>	7
INEX_XER-74	run0	<dbo:Mammal>	7
INEX_XER-79	run0	<dbo:Work>	2
INEX_XER-79	run0	<dbo:Architect>	1
INEX_XER-79	run0	<dbo:ArchitecturalStructure>	4
INEX_XER-81	run0	<dbo:Film>	7
INEX_XER-86	run0	<dbo:Country>	7
INEX_XER-87	run0	<dbo:Country>	7
INEX_XER-88	run0	<dbo:Writer>	7
INEX_XER-91	run0	<dbo:Novel>	7
INEX_XER-94	run0	<dbo:Automobile>	7
INEX_XER-95	run0	<dbo:Film>	7
INEX_XER-96	run0	<dbo:Language>	7
INEX_XER-97	run0	<dbo:Software>	7
INEX_XER-98	run0	<dbo:Company>	7
INEX_XER-99	run0	<dbo:InformationAppliance>	4
QALD2_te-1	run0	<dbo:City>	7
QALD2_te-100	run0	<dbo:Beverage>	1
QALD2_te-100	run0	<dbo:Plant>	1
QALD2_te-100	run0	<dbo:Company>	5
QALD2_te-11	run0	<dbo:RacingDriver>	7
QALD2_te-12	run0	<dbo:WorldHeritageSite>	7
QALD2_te-13	run0	<dbo:SoccerPlayer>	7
QALD2_te-14	run0	<dbo:Person>	7
QALD2_te-15	run0	<dbo:River>	7
QALD2_te-17	run0	<dbo:Automobile>	7
QALD2_te-19	run0	<dbo:Person>	7
QALD2_te-2	run0	<dbo:Politician>	7
QALD2_te-21	run0	<dbo:Place>	7
QALD2_te-22	run0	<dbo:Governor>	5
QALD2_te-22	run0	<dbo:Election>	2
QALD2_te-24	run0	<dbo:BritishRoyalty>	7
QALD2_te-25	run0	<dbo:AdministrativeRegion>	7
QALD2_te-27	run0	<dbo:Governor>	1
QALD2_te-27	run0	<dbo:Region>	6
QALD2_te-28	run0	<dbo:Film>	7
QALD2_te-29	run0	<dbo:Person>	7
QALD2_te-3	run0	<dbo:OfficeHolder>	2
QALD2_te-3	run0	<dbo:Politician>	5
QALD2_te-31	run0	<dbo:Person>	5
QALD2_te-33	run0	<dbo:Non-ProfitOrganisation>	7
QALD2_te-34	run0	<dbo:MilitaryConflict>	7
QALD2_te-35	run0	<dbo:Person>	5
QALD2_te-35	run0	<dbo:Website>	1
QALD2_te-35	run0	<dbo:Company>	1
QALD2_te-39	run0	<dbo:Magazine>	2
QALD2_te-39	run0	<dbo:Company>	5
QALD2_te-40	run0	<dbo:Game>	6
QALD2_te-41	run0	<dbo:Person>	7
QALD2_te-42	run0	<dbo:Person>	7
QALD2_te-43	run0	<dbo:Species>	5
QALD2_te-44	run0	<dbo:City>	7
QALD2_te-45	run0	<dbo:Country>	7
QALD2_te-46	run0	<dbo:Athlete>	7
QALD2_te-48	run0	<dbo:GovernmentAgency>	4
QALD2_te-49	run0	<dbo:Weapon>	7
QALD2_te-5	run0	<dbo:Mountain>	7
QALD2_te-51	run0	<dbo:Island>	7
QALD2_te-53	run0	<dbo:Election>	1
QALD2_te-53	run0	<dbo:PoliticalParty>	6
QALD2_te-55	run0	<dbo:MythologicalFigure>	7
QALD2_te-57	run0	<dbo:Astronaut>	7
QALD2_te-59	run0	<dbo:Region>	7
QALD2_te-6	run0	<dbo:Person>	6
QALD2_te-60	run0	<dbo:Lake>	7
QALD2_te-63	run0	<dbo:Film>	7
QALD2_te-64	run0	<dbo:LaunchPad>	7
QALD2_te-65	run0	<dbo:MusicalArtist>	1
QALD2_te-66	run0	<dbo:Ship>	7
QALD2_te-67	run0	<dbo:Person>	6
QALD2_te-72	run0	<dbo:ProtectedArea>	2
QALD2_te-72	run0	<dbo:PopulatedPlace>	5
QALD2_te-75	run0	<dbo:Person>	7
QALD2_te-76	run0	<dbo:Person>	7
QALD2_te-77	run0	<dbo:FictionalCharacter>	7
QALD2_te-8	run0	<dbo:Country>	7
QALD2_te-80	run0	<dbo:Book>	7
QALD2_te-81	run0	<dbo:Book>	7
QALD2_te-84	run0	<dbo:Person>	7
QALD2_te-86	run0	<dbo:City>	7
QALD2_te-87	run0	<dbo:MusicalWork>	2
QALD2_te-87	run0	<dbo:Person>	5
QALD2_te-88	run0	<dbo:Film>	7
QALD2_te-89	run0	<dbo:City>	7
QALD2_te-9	run0	<dbo:MusicalArtist>	7
QALD2_te-90	run0	<dbo:Place>	7
QALD2_te-91	run0	<dbo:Region>	6
QALD2_te-92	run0	<dbo:Song>	7
QALD2_te-93	run0	<dbo:Film>	7
QALD2_te-95	run0	<dbo:Person>	7
QALD2_te-97	run0	<dbo:Artist>	7
QALD2_te-98	run0	<dbo:Country>	7
QALD2_te-99	run0	<dbo:Album>	1
QALD2_te-99	run0	<dbo:RecordLabel>	6
QALD2_tr-1	run0	<dbo:Astronaut>	7
QALD2_tr-10	run0	<dbo:Country>	7
QALD2_tr-11	run0	<dbo:Country>	7
QALD2_tr-13	run0	<dbo:Species>	7
QALD2_tr-15	run0	<dbo:Person>	7
QALD2_tr-16	run0	<dbo:City>	7
QALD2_tr-17	run0	<dbo:City>	7
QALD2_tr-18	run0	<dbo:Artwork>	1
QALD2_tr-18	run0	<dbo:Museum>	6
QALD2_tr-21	run0	<dbo:Region>	6
QALD2_tr-22	run0	<dbo:Country>	7
QALD2_tr-23	run0	<dbo:TelevisionShow>	7
QALD2_tr-24	run0	<dbo:Mountain>	7
QALD2_tr-25	run0	<dbo:Film>	7
QALD2_tr-26	run0	<dbo:Bridge>	7
QALD2_tr-28	run0	<dbo:Country>	7
QALD2_tr-29	run0	<dbo:Award>	7
QALD2_tr-3	run0	<dbo:Person>	6
QALD2_tr-30	run0	<dbo:PopulatedPlace>	7
QALD2_tr-31	run0	<dbo:Currency>	7
QALD2_tr-32	run0	<dbo:Country>	7
QALD2_tr-34	run0	<dbo:Country>	7
QALD2_tr-35	run0	<dbo:Person>	6
QALD2_tr-36	run0	<dbo:Country>	7
QALD2_tr-38	run0	<dbo:Person>	7
QALD2_tr-4	run0	<dbo:River>	7
QALD2_tr-40	run0	<dbo:Mountain>	7
QALD2_tr-41	run0	<dbo:SoccerClub>	7
QALD2_tr-42	run0	<dbo:Language>	7
QALD2_tr-43	run0	<dbo:Mayor>	7
QALD2_tr-44	run0	<dbo:Bridge>	1
QALD2_tr-44	run0	<dbo:Architect>	6
QALD2_tr-45	run0	<dbo:Organisation>	7
QALD2_tr-47	run0	<dbo:Place>	7
QALD2_tr-49	run0	<dbo:Company>	7
QALD2_tr-50	run0	<dbo:VideoGame>	1
QALD2_tr-50	run0	<dbo:Person>	1
QALD2_tr-50	run0	<dbo:Disease>	5
QALD2_tr-51	run0	<dbo:EducationalInstitution>	7
QALD2_tr-52	run0	<dbo:President>	7
QALD2_tr-53	run0	<dbo:President>	7
QALD2_tr-54	run0	<dbo:Person>	6
QALD2_tr-55	run0	<dbo:Person>	4
QALD2_tr-55	run0	<dbo:Company>	2
QALD2_tr-55	run0	<dbo:Game>	1
QALD2_tr-57	run0	<dbo:TelevisionSeason>	2
QALD2_tr-57	run0	<dbo:TelevisionEpisode>	4
QALD2_tr-57	run0	<dbo:TelevisionShow>	1
QALD2_tr-58	run0	<dbo:Film>	3
QALD2_tr-58	run0	<dbo:Person>	4
QALD2_tr-59	run0	<dbo:Person>	7
QALD2_tr-6	run0	<dbo:Place>	7
QALD2_tr-61	run0	<dbo:Mountain>	7
QALD2_tr-62	run0	<dbo:Non-ProfitOrganisation>	1
QALD2_tr-62	run0	<dbo:Person>	6
QALD2_tr-63	run0	<dbo:Film>	1
QALD2_tr-63	run0	<dbo:Actor>	6
QALD2_tr-64	run0	<dbo:Software>	7
QALD2_tr-65	run0	<dbo:Company>	7
QALD2_tr-68	run0	<dbo:Actor>	7
QALD2_tr-69	run0	<dbo:Cave>	7
QALD2_tr-70	run0	<dbo:Film>	7
QALD2_tr-71	run0	<dbo:VideoGame>	7
QALD2_tr-72	run0	<dbo:Country>	2
QALD2_tr-72	run0	<dbo:Language>	5
QALD2_tr-73	run0	<dbo:Person>	7
QALD2_tr-74	run0	<dbo:City>	7
QALD2_tr-75	run0	<dbo:President>	7
QALD2_tr-77	run0	<dbo:Album>	4
QALD2_tr-77	run0	<dbo:Song>	3
QALD2_tr-78	run0	<dbo:Book>	7
QALD2_tr-79	run0	<dbo:Airport>	7
QALD2_tr-8	run0	<dbo:AdministrativeRegion>	7
QALD2_tr-80	run0	<dbo:MusicalWork>	2
QALD2_tr-80	run0	<dbo:RecordLabel>	5
QALD2_tr-81	run0	<dbo:Country>	7
QALD2_tr-82	run0	<dbo:ProgrammingLanguage>	7
QALD2_tr-83	run0	<dbo:Film>	1
QALD2_tr-83	run0	<dbo:Person>	5
QALD2_tr-84	run0	<dbo:Film>	7
QALD2_tr-85	run0	<dbo:Film>	7
QALD2_tr-86	run0	<dbo:Person>	4
QALD2_tr-86	run0	<dbo:Name>	2
QALD2_tr-87	run0	<dbo:Writer>	7
QALD2_tr-89	run0	<dbo:FootballLeagueSeason>	1
QALD2_tr-89	run0	<dbo:SoccerClub>	6
QALD2_tr-9	run0	<dbo:Region>	7
QALD2_tr-91	run0	<dbo:Organisation>	7
QALD2_tr-92	run0	<dbo:MountainRange>	1
QALD2_tr-92	run0	<dbo:Mountain>	6
SemSearch_ES-1	run0	<dbo:Weapon>	7
SemSearch_ES-10	run0	<dbo:City>	7
SemSearch_ES-100	run0	<dbo:Place>	4
SemSearch_ES-100	run0	<dbo:Organisation>	3
SemSearch_ES-101	run0	<dbo:FigureSkater>	7
SemSearch_ES-102	run0	<dbo:Plant>	7
SemSearch_ES-103	run0	<dbo:City>	7
SemSearch_ES-104	run0	<dbo:PopulatedPlace>	7
SemSearch_ES-105	run0	<dbo:Settlement>	2
SemSearch_ES-105	run0	<dbo:ArchitecturalStructure>	5
SemSearch_ES-106	run0	<dbo:Artist>	7
SemSearch_ES-107	run0	<dbo:Company>	6
SemSearch_ES-108	run0	<dbo:MusicalArtist>	7
SemSearch_ES-109	run0	<dbo:Person>	7
SemSearch_ES-11	run0	<dbo:FictionalCharacter>	6
SemSearch_ES-11	run0	<dbo:Film>	1
SemSearch_ES-111	run0	<dbo:NaturalPlace>	1
SemSearch_ES-111	run0	<dbo:Settlement>	6
SemSearch_ES-112	run0	<dbo:TelevisionShow>	4
SemSearch_ES-114	run0	<dbo:Person>	7
SemSearch_ES-115	run0	<dbo:Organisation>	7
SemSearch_ES-118	run0	<dbo:SportsTeamSeason>	1
SemSearch_ES-118	run0	<dbo:BasketballTeam>	6
SemSearch_ES-119	run0	<dbo:Person>	6
SemSearch_ES-12	run0	<dbo:City>	7
SemSearch_ES-120	run0	<dbo:Hospital>	7
SemSearch_ES-123	run0	<dbo:Writer>	7
SemSearch_ES-124	run0	<dbo:Device>	7
SemSearch_ES-125	run0	<dbo:Device>	7
SemSearch_ES-127	run0	<dbo:Device>	7
SemSearch_ES-128	run0	<dbo:Cheese>	7
SemSearch_ES-129	run0	<dbo:Restaurant>	7
SemSearch_ES-130	run0	<dbo:Building>	2
SemSearch_ES-130	run0	<dbo:MilitaryUnit>	2
SemSearch_ES-130	run0	<dbo:UnitOfWork>	2
SemSearch_ES-131	run0	<dbo:Organisation>	7
SemSearch_ES-132	run0	<dbo:Company>	7
SemSearch_ES-133	run0	<dbo:NaturalPlace>	6
SemSearch_ES-134	run0	<dbo:AdultActor>	7
SemSearch_ES-135	run0	<dbo:Place>	1
SemSearch_ES-135	run0	<dbo:Company>	2
SemSearch_ES-135	run0	<dbo:Fashion>	3
SemSearch_ES-136	run0	<dbo:Newspaper>	7
SemSearch_ES-137	run0	<dbo:Restaurant>	6
SemSearch_ES-138	run0	<dbo:Stadium>	2
SemSearch_ES-138	run0	<dbo:Non-ProfitOrganisation>	4
SemSearch_ES-139	run0	<dbo:Restaurant>	7
SemSearch_ES-14	run0	<dbo:Politician>	7
SemSearch_ES-140	run0	<dbo:Park>	1
SemSearch_ES-140	run0	<dbo:Company>	4
SemSearch_ES-141	run0	<dbo:Building>	4
SemSearch_ES-141	run0	<dbo:GovernmentAgency>	3
SemSearch_ES-142	run0	<dbo:Hotel>	7
SemSearch_ES-15	run0	<dbo:Place>	7
SemSearch_ES-16	run0	<dbo:Bridge>	7
SemSearch_ES-17	run0	<dbo:City>	7
SemSearch_ES-18	run0	<dbo:Game>	6
SemSearch_ES-19	run0	<dbo:Athlete>	7
SemSearch_ES-2	run0	<dbo:Person>	7
SemSearch_ES-20	run0	<dbo:Region>	6
SemSearch_ES-21	run0	<dbo:Scientist>	7
SemSearch_ES-22	run0	<dbo:City>	7
SemSearch_ES-23	run0	<dbo:Place>	7
SemSearch_ES-24	run0	<dbo:NaturalPlace>	3
SemSearch_ES-24	run0	<dbo:University>	4
SemSearch_ES-25	run0	<dbo:Person>	7
SemSearch_ES-26	run0	<dbo:AmusementParkAttraction>	7
SemSearch_ES-27	run0	<dbo:Agent>	5
SemSearch_ES-28	run0	<dbo:Country>	7
SemSearch_ES-29	run0	<dbo:EducationalInstitution>	7
SemSearch_ES-30	run0	<dbo:Website>	1
SemSearch_ES-30	run0	<dbo:Bank>	6
SemSearch_ES-31	run0	<dbo:City>	2
SemSearch_ES-31	run0	<dbo:SoccerManager>	4
SemSearch_ES-32	run0	<dbo:Company>	1
SemSearch_ES-32	run0	<dbo:ShoppingMall>	6
SemSearch_ES-33	run0	<dbo:FictionalCharacter>	4
SemSearch_ES-33	run0	<dbo:Novel>	3
SemSearch_ES-34	run0	<dbo:Film>	7
SemSearch_ES-35	run0	<dbo:Hospital>	7
SemSearch_ES-36	run0	<dbo:MusicalWork>	1
SemSearch_ES-36	run0	<dbo:Film>	4
SemSearch_ES-37	run0	<dbo:Person>	7
SemSearch_ES-38	run0	<dbo:Murderer>	7
SemSearch_ES-39	run0	<dbo:School>	7
SemSearch_ES-4	run0	<dbo:Award>	7
SemSearch_ES-40	run0	<dbo:Medician>	6
SemSearch_ES-41	run0	<dbo:Person>	7
SemSearch_ES-42	run0	<dbo:Person>	7
SemSearch_ES-45	run0	<dbo:MusicalWork>	1
SemSearch_ES-45	run0	<dbo:MusicalArtist>	6
SemSearch_ES-47	run0	<dbo:FictionalCharacter>	3
SemSearch_ES-47	run0	<dbo:Film>	2
SemSearch_ES-47	run0	<dbo:BritishRoyalty>	2
SemSearch_ES-48	run0	<dbo:Restaurant>	7
SemSearch_ES-49	run0	<dbo:Person>	7
SemSearch_ES-5	run0	<dbo:Town>	1
SemSearch_ES-5	run0	<dbo:AdministrativeRegion>	6
SemSearch_ES-50	run0	<dbo:Person>	6
SemSearch_ES-50	run0	<dbo:TelevisionShow>	1
SemSearch_ES-51	run0	<dbo:Company>	4
SemSearch_ES-51	run0	<dbo:Automobile>	3
SemSearch_ES-52	run0	<dbo:Park>	7
SemSearch_ES-53	run0	<dbo:City>	7
SemSearch_ES-54	run0	<dbo:MusicalArtist>	7
SemSearch_ES-55	run0	<dbo:Theatre>	6
SemSearch_ES-55	run0	<dbo:Company>	1
SemSearch_ES-56	run0	<dbo:VideoGame>	7
SemSearch_ES-57	run0	<dbo:ChristianBishop>	1
SemSearch_ES-57	run0	<dbo:Politician>	6
SemSearch_ES-58	run0	<dbo:City>	7
SemSearch_ES-59	run0	<dbo:Hospital>	7
SemSearch_ES-6	run0	<dbo:Airline>	5
SemSearch_ES-6	run0	<dbo:Airport>	2
SemSearch_ES-60	run0	<dbo:Artist>	6
SemSearch_ES-60	run0	<dbo:Film>	1
SemSearch_ES-61	run0	<dbo:FictionalCharacter>	3
SemSearch_ES-61	run0	<dbo:TelevisionShow>	4
SemSearch_ES-63	run0	<dbo:Weapon>	7
SemSearch_ES-64	run0	<dbo:Company>	2
SemSearch_ES-64	run0	<dbo:Automobile>	5
SemSearch_ES-65	run0	<dbo:City>	7
SemSearch_ES-66	run0	<dbo:Website>	1
SemSearch_ES-66	run0	<dbo:Organisation>	5
SemSearch_ES-67	run0	<dbo:Film>	7
SemSearch_ES-68	run0	<dbo:Town>	3
SemSearch_ES-68	run0	<dbo:Region>	4
SemSearch_ES-69	run0	<dbo:MusicalWork>	4
SemSearch_ES-7	run0	<dbo:Weapon>	3
SemSearch_ES-7	run0	<dbo:Software>	4
SemSearch_ES-70	run0	<dbo:RadioStation>	6
SemSearch_ES-70	run0	<dbo:Website>	1
SemSearch_ES-71	run0	<dbo:City>	7
SemSearch_ES-72	run0	<dbo:MusicalWork>	2
SemSearch_ES-72	run0	<dbo:RadioStation>	5
SemSearch_ES-73	run0	<dbo:University>	7
SemSearch_ES-74	run0	<dbo:HistoricBuilding>	2
SemSearch_ES-74	run0	<dbo:Religious>	1
SemSearch_ES-74	run0	<dbo:University>	4
SemSearch_ES-75	run0	<dbo:Building>	5
SemSearch_ES-75	run0	<dbo:Organisation>	2
SemSearch_ES-76	run0	<dbo:City>	7
